"ctry_code";"techn_field_nr";"RCA_Gen";"RCA_AI";"Period"
"AE";"1";0,504353818093342;NA;"2012"
"AM";"1";0;NA;"2012"
"AR";"1";0,192841165741572;NA;"2012"
"AT";"1";1,42452350603977;0;"2012"
"AU";"1";0,400619264857973;0;"2012"
"BD";"1";0;NA;"2012"
"BE";"1";0,447549463154501;NA;"2012"
"BG";"1";1,23955614994085;0;"2012"
"BM";"1";13,1131992704269;NA;"2012"
"BN";"1";0;NA;"2012"
"BO";"1";0;NA;"2012"
"BR";"1";0,604391894830499;NA;"2012"
"BS";"1";0;NA;"2012"
"BY";"1";0,288202181767624;NA;"2012"
"CA";"1";0,494504484271991;0;"2012"
"CH";"1";0,937668053605809;NA;"2012"
"CL";"1";0,652397973653079;NA;"2012"
"CN";"1";0,930162548520539;1,38026905829596;"2012"
"CO";"1";0;NA;"2012"
"CZ";"1";0,86788495688451;NA;"2012"
"DE";"1";1,33136822396787;0;"2012"
"DK";"1";1,0148475957113;NA;"2012"
"DO";"1";0;NA;"2012"
"DZ";"1";4,37106642347563;NA;"2012"
"EE";"1";0;NA;"2012"
"ES";"1";0,669661986883453;NA;"2012"
"FI";"1";0,588755885611003;0;"2012"
"FR";"1";0,926007372731885;0;"2012"
"GB";"1";0,749196463662739;0;"2012"
"GI";"1";3,74662836297911;NA;"2012"
"GR";"1";0,648180952530607;NA;"2012"
"HK";"1";1,93036943574812;NA;"2012"
"HN";"1";0;NA;"2012"
"HR";"1";1,29513079214093;NA;"2012"
"HU";"1";0,956392167211037;0;"2012"
"ID";"1";0,874213284695126;NA;"2012"
"IE";"1";0,463810906671048;NA;"2012"
"IL";"1";0,261255630344052;0;"2012"
"IN";"1";0,397269354317401;0;"2012"
"IR";"1";0,524527970817076;NA;"2012"
"IS";"1";0,374662836297911;NA;"2012"
"IT";"1";0,779066756455717;0;"2012"
"JE";"1";0;NA;"2012"
"JM";"1";6,55659963521345;NA;"2012"
"JP";"1";1,37335027000994;0,558367346938776;"2012"
"KE";"1";0;NA;"2012"
"KP";"1";0;NA;"2012"
"KR";"1";1,09545998961928;1,368;"2012"
"KW";"1";0,989675416635992;NA;"2012"
"KY";"1";0,494837708317996;NA;"2012"
"KZ";"1";1,31131992704269;NA;"2012"
"LB";"1";1,63914990880336;NA;"2012"
"LI";"1";0;NA;"2012"
"LT";"1";0,60709255881606;NA;"2012"
"LU";"1";1,14027819742843;NA;"2012"
"LV";"1";0,904358570374268;NA;"2012"
"MA";"1";0;NA;"2012"
"MT";"1";1,31131992704269;NA;"2012"
"MX";"1";0,63291459525439;0;"2012"
"MY";"1";1,36896036339621;NA;"2012"
"NG";"1";13,1131992704269;NA;"2012"
"NL";"1";0,676223484693305;0;"2012"
"NO";"1";0,693341570620272;NA;"2012"
"NZ";"1";0,447271913099832;0;"2012"
"PA";"1";1,19210902458426;NA;"2012"
"PH";"1";1,87331418148956;NA;"2012"
"PK";"1";0,971348094105696;0;"2012"
"PL";"1";0,656709499250741;0;"2012"
"PT";"1";0,54290315450812;NA;"2012"
"RO";"1";0,957379592752406;0;"2012"
"RS";"1";0,993424187153553;0;"2012"
"RU";"1";0,482324570866277;0;"2012"
"SA";"1";0,091063883822409;0;"2012"
"SB";"1";13,1131992704269;NA;"2012"
"SE";"1";0,616728948638537;0;"2012"
"SG";"1";0,926132853770118;0;"2012"
"SI";"1";0,913175436659254;NA;"2012"
"SK";"1";1,19210902458426;NA;"2012"
"TH";"1";0,936657090744778;NA;"2012"
"TN";"1";0;NA;"2012"
"TR";"1";0,591572899417754;NA;"2012"
"TW";"1";1,58593194345004;0;"2012"
"UA";"1";1,05432757953181;NA;"2012"
"US";"1";0,613296536332414;0,104827586206897;"2012"
"UY";"1";2,18553321173782;NA;"2012"
"UZ";"1";3,27829981760672;NA;"2012"
"VE";"1";0,794739349722842;NA;"2012"
"VG";"1";4,37106642347563;NA;"2012"
"VN";"1";1,28560777161048;NA;"2012"
"ZA";"1";0,666321101139578;NA;"2012"
"EG";"1";0;NA;"2012"
"JO";"1";0;NA;"2012"
"LK";"1";0;NA;"2012"
"ML";"1";0;NA;"2012"
"QA";"1";0;0;"2012"
"SD";"1";0;NA;"2012"
"TT";"1";0;NA;"2012"
"BH";"1";0;NA;"2012"
"GE";"1";0;NA;"2012"
"GQ";"1";0;NA;"2012"
"NI";"1";0;NA;"2012"
"SZ";"1";0;NA;"2012"
"TC";"1";0;NA;"2012"
"YU";"1";0;NA;"2012"
"CR";"1";0;NA;"2012"
"EC";"1";0;NA;"2012"
"ET";"1";0;NA;"2012"
"FO";"1";0;NA;"2012"
"MC";"1";0;NA;"2012"
"MK";"1";0;NA;"2012"
"NP";"1";0;NA;"2012"
"TZ";"1";0;NA;"2012"
"AZ";"1";0;NA;"2012"
"CY";"1";0;NA;"2012"
"AD";"1";0;NA;"2012"
"BA";"1";0;NA;"2012"
"BB";"1";0;NA;"2012"
"CU";"1";0;NA;"2012"
"GH";"1";0;NA;"2012"
"GL";"1";0;NA;"2012"
"GM";"1";0;NA;"2012"
"IM";"1";0;NA;"2012"
"MD";"1";0;NA;"2012"
"MO";"1";0;NA;"2012"
"NC";"1";0;NA;"2012"
"NE";"1";0;NA;"2012"
"PE";"1";0;NA;"2012"
"PS";"1";0;NA;"2012"
"RE";"1";0;NA;"2012"
"SL";"1";0;NA;"2012"
"UG";"1";0;NA;"2012"
"UK";"1";0;NA;"2012"
"BJ";"1";0;NA;"2012"
"BW";"1";0;NA;"2012"
"CM";"1";0;NA;"2012"
"MU";"1";0;NA;"2012"
"YS";"1";0;NA;"2012"
"KG";"1";0;NA;"2012"
"KI";"1";0;NA;"2012"
"KN";"1";0;NA;"2012"
"ZW";"1";0;NA;"2012"
"KH";"1";0;NA;"2012"
"AN";"1";0;NA;"2012"
"CI";"1";0;NA;"2012"
"PY";"1";0;NA;"2012"
"SH";"1";0;NA;"2012"
"TJ";"1";0;NA;"2012"
"PF";"1";0;NA;"2012"
"CS";"1";0;NA;"2012"
"IQ";"1";0;NA;"2012"
"AG";"1";0;NA;"2012"
"EP";"1";0;NA;"2012"
"GU";"1";0;NA;"2012"
"MG";"1";0;NA;"2012"
"MN";"1";0;NA;"2012"
"BT";"1";0;NA;"2012"
"SV";"1";0;NA;"2012"
"TM";"1";0;NA;"2012"
"GT";"1";0;NA;"2012"
"MM";"1";0;NA;"2012"
"SY";"1";0;NA;"2012"
"VU";"1";0;NA;"2012"
"SM";"1";0;NA;"2012"
"LY";"1";0;NA;"2012"
"OM";"1";0;NA;"2012"
"MR";"1";0;NA;"2012"
"SC";"1";0;NA;"2012"
"SN";"1";0;NA;"2012"
"MI";"1";0;NA;"2012"
"TO";"1";0;NA;"2012"
"PR";"1";0;NA;"2012"
"AI";"1";0;NA;"2012"
"DM";"1";0;NA;"2012"
"GY";"1";0;NA;"2012"
"NY";"1";0;NA;"2012"
"DJ";"1";0;NA;"2012"
"AE";"2";0,399062438082551;NA;"2012"
"AM";"2";0;NA;"2012"
"AR";"2";1,37324427222525;NA;"2012"
"AT";"2";0,501424178705956;0;"2012"
"AU";"2";0,66758755650224;0;"2012"
"BD";"2";0;NA;"2012"
"BE";"2";1,19514433248273;NA;"2012"
"BG";"2";0,929160303595193;0;"2012"
"BM";"2";0;NA;"2012"
"BN";"2";0;NA;"2012"
"BO";"2";0;NA;"2012"
"BR";"2";0,41397809444748;NA;"2012"
"BS";"2";0;NA;"2012"
"BY";"2";0,684107036712945;NA;"2012"
"CA";"2";1,33730257028553;0;"2012"
"CH";"2";0,755914278289128;NA;"2012"
"CL";"2";0,464580151797597;NA;"2012"
"CN";"2";0,607196110822274;0,766816143497758;"2012"
"CO";"2";0;NA;"2012"
"CZ";"2";0,321891108277549;NA;"2012"
"DE";"2";0,495716124979533;4,5;"2012"
"DK";"2";2,11121380286456;NA;"2012"
"DO";"2";0;NA;"2012"
"DZ";"2";0;NA;"2012"
"EE";"2";1,24507480681756;NA;"2012"
"ES";"2";0,308282217720225;NA;"2012"
"FI";"2";1,64007998671701;0;"2012"
"FR";"2";0,702081086137982;0;"2012"
"GB";"2";0,923178814113491;0;"2012"
"GI";"2";0;NA;"2012"
"GR";"2";0,414235914815728;NA;"2012"
"HK";"2";1,81705079675151;NA;"2012"
"HN";"2";0;NA;"2012"
"HR";"2";0;NA;"2012"
"HU";"2";0,252243680473574;0;"2012"
"ID";"2";2,07512467802926;NA;"2012"
"IE";"2";0,950820792987686;NA;"2012"
"IL";"2";1,13149056194535;0;"2012"
"IN";"2";0,911567013322626;0;"2012"
"IR";"2";0;NA;"2012"
"IS";"2";0,889339147726828;NA;"2012"
"IT";"2";0,326342622855326;0;"2012"
