"ctry_code";"techn_field_nr";"RCA_Gen";"RCA_AI";"Period"
"AD";"1";0;NA;"2014"
"AE";"1";0,727729908864954;NA;"2014"
"AR";"1";0,273493266403496;NA;"2014"
"AT";"1";1,31926784206116;0;"2014"
"AU";"1";0,457728903490308;0;"2014"
"BA";"1";5,57926263463132;NA;"2014"
"BD";"1";0;NA;"2014"
"BE";"1";0,691372041663598;NA;"2014"
"BG";"1";0,404294393813864;0;"2014"
"BJ";"1";0;NA;"2014"
"BN";"1";5,57926263463132;NA;"2014"
"BQ";"1";13,9481565865783;NA;"2014"
"BR";"1";0,53149515314459;0;"2014"
"BS";"1";0;NA;"2014"
"BY";"1";0,905724453673915;NA;"2014"
"CA";"1";0,563924562176924;0;"2014"
"CH";"1";0,991259442810199;0;"2014"
"CL";"1";0,358480659935423;0;"2014"
"CN";"1";0,90533377041184;1,2998906736187;"2014"
"CO";"1";0,536467561022242;0;"2014"
"CR";"1";1,64095959842098;NA;"2014"
"CZ";"1";0,820479799210488;NA;"2014"
"DD";"1";0;NA;"2014"
"DE";"1";1,36518966633706;5,34751773049645;"2014"
"DK";"1";0,600807420536734;NA;"2014"
"DO";"1";13,9481565865783;NA;"2014"
"DZ";"1";0;NA;"2014"
"EE";"1";0,357645040681495;NA;"2014"
"EG";"1";0,309959035257295;0;"2014"
"ES";"1";0,791076503196401;0;"2014"
"FI";"1";0,757023423966258;0;"2014"
"FO";"1";13,9481565865783;NA;"2014"
"FR";"1";0,957727095315141;0;"2014"
"GB";"1";0,755140006147449;0;"2014"
"GD";"1";0;NA;"2014"
"GE";"1";6,97407829328915;NA;"2014"
"GL";"1";0;NA;"2014"
"GR";"1";0,485375412353457;0;"2014"
"HK";"1";2,03920417932431;0;"2014"
"HR";"1";1,08049100318564;0;"2014"
"HU";"1";0,805200845780125;0;"2014"
"ID";"1";0,820479799210488;0;"2014"
"IE";"1";0,415236055351451;0;"2014"
"IL";"1";0,287113448993311;0;"2014"
"IN";"1";0,567614861969157;0;"2014"
"IR";"1";0,516598392095492;NA;"2014"
"IS";"1";0;NA;"2014"
"IT";"1";0,973127203714765;0;"2014"
"JE";"1";1,54979517628648;NA;"2014"
"JP";"1";1,44349207413286;0,707759699624531;"2014"
"KE";"1";3,48703914664457;NA;"2014"
"KR";"1";1,2021222318707;0,559623948540326;"2014"
"KW";"1";0,416362883181442;NA;"2014"
"KY";"1";0,210273717385602;0;"2014"
"KZ";"1";2,53602847028696;NA;"2014"
"LB";"1";0;NA;"2014"
"LI";"1";0,435879893330572;NA;"2014"
"LK";"1";1,16234638221486;NA;"2014"
"LT";"1";0,480970916778562;NA;"2014"
"LU";"1";0,402350670766682;0;"2014"
"LV";"1";0,845342823428988;NA;"2014"
"MA";"1";0;NA;"2014"
"MC";"1";0;NA;"2014"
"MG";"1";6,97407829328915;NA;"2014"
"MT";"1";0,820479799210488;NA;"2014"
"MX";"1";0,642544421068454;NA;"2014"
"MY";"1";0,817650558523555;NA;"2014"
"NG";"1";0;NA;"2014"
"NL";"1";0,757772779565487;0;"2014"
"NO";"1";0,632493974093049;0;"2014"
"NZ";"1";0,640625145938878;NA;"2014"
"PE";"1";4,64938552885943;NA;"2014"
"PH";"1";1,2204637013256;NA;"2014"
"PK";"1";0,774897588143239;0;"2014"
"PL";"1";0,805296975390901;0;"2014"
"PR";"1";6,97407829328915;NA;"2014"
"PT";"1";0,560417005710735;0;"2014"
"QA";"1";0,464938552885943;NA;"2014"
"RO";"1";1,10203595672258;NA;"2014"
"RS";"1";0,825877692626346;0;"2014"
"RU";"1";0,521816790907166;0;"2014"
"SA";"1";0,40527331486426;0;"2014"
"SE";"1";0,613234551692185;0;"2014"
"SG";"1";1,16563914817014;0;"2014"
"SI";"1";1,30052742065998;NA;"2014"
"SK";"1";0,737347484753038;NA;"2014"
"SR";"1";0;NA;"2014"
"TC";"1";0;NA;"2014"
"TH";"1";0,320647277852375;NA;"2014"
"TR";"1";0,634007117571741;NA;"2014"
"TW";"1";1,33592024979586;0;"2014"
"TZ";"1";0;NA;"2014"
"UA";"1";0,242576636288318;NA;"2014"
"US";"1";0,65941388450934;0,229179331306991;"2014"
"UZ";"1";0;NA;"2014"
"VE";"1";1,74351957332229;NA;"2014"
"VN";"1";0,996296899041307;0;"2014"
"ZA";"1";0,817474378700559;0;"2014"
"CY";"1";0;NA;"2014"
"JM";"1";0;NA;"2014"
"KP";"1";0;NA;"2014"
"MN";"1";0;0;"2014"
"TG";"1";0;NA;"2014"
"TT";"1";0;NA;"2014"
"UK";"1";0;NA;"2014"
"UY";"1";0;NA;"2014"
"VA";"1";0;NA;"2014"
"VG";"1";0;NA;"2014"
"JO";"1";0;NA;"2014"
"MK";"1";0;NA;"2014"
"NE";"1";0;NA;"2014"
"NP";"1";0;NA;"2014"
"SN";"1";0;NA;"2014"
"AM";"1";0;NA;"2014"
"BB";"1";0;NA;"2014"
"BH";"1";0;NA;"2014"
"CW";"1";0;NA;"2014"
"ET";"1";0;0;"2014"
"GA";"1";0;NA;"2014"
"GI";"1";0;NA;"2014"
"IQ";"1";0;NA;"2014"
"MD";"1";0;NA;"2014"
"MM";"1";0;NA;"2014"
"MO";"1";0;0;"2014"
"PA";"1";0;NA;"2014"
"SZ";"1";0;NA;"2014"
"CG";"1";0;NA;"2014"
"BC";"1";0;NA;"2014"
"CM";"1";0;NA;"2014"
"FJ";"1";0;NA;"2014"
"HA";"1";0;NA;"2014"
"HN";"1";0;NA;"2014"
"PI";"1";0;NA;"2014"
"TN";"1";0;NA;"2014"
"WA";"1";0;NA;"2014"
"MH";"1";0;NA;"2014"
"NC";"1";0;NA;"2014"
"BZ";"1";0;NA;"2014"
"KH";"1";0;NA;"2014"
"BM";"1";0;NA;"2014"
"SD";"1";0;NA;"2014"
"AI";"1";0;NA;"2014"
"OM";"1";0;NA;"2014"
"PY";"1";0;NA;"2014"
"TJ";"1";0;NA;"2014"
"UG";"1";0;NA;"2014"
"AW";"1";0;NA;"2014"
"AZ";"1";0;NA;"2014"
"CT";"1";0;NA;"2014"
"EC";"1";0;NA;"2014"
"KG";"1";0;NA;"2014"
