"ctry_code";"techn_field_nr";"n_tech_reg"
"AI_pat";6;1336,70000000001
"AI_pat";9;7,5
"AI_pat";12;191,249999999999
"AI_pat";30;12,1666666666667
"AI_pat";4;85,0833333333334
"AI_pat";11;36,0833333333334
"AI_pat";13;87,8666666666668
"AI_pat";7;111,083333333334
"AI_pat";35;15
"AI_pat";10;202,366666666666
"AI_pat";33;6,25
"AI_pat";29;10,5833333333333
"AI_pat";26;13
"AI_pat";27;27,3333333333333
"AI_pat";15;17,5
"AI_pat";24;16,8333333333333
"AI_pat";1;35,1666666666667
"AI_pat";3;52,6166666666666
"AI_pat";2;53,6166666666667
"AI_pat";32;62,6666666666668
"AI_pat";23;8,83333333333333
"AI_pat";14;7,08333333333333
"AI_pat";5;10,25
"AI_pat";31;10,0833333333333
"AI_pat";34;9,5
"AI_pat";8;11
"AI_pat";28;8,66666666666667
"AI_pat";25;18,25
"AI_pat";20;9,66666666666667
"AI_pat";19;3,66666666666667
"AI_pat";22;0,666666666666667
"AI_pat";21;1,66666666666667
"AI_pat";16;5,25
"AI_pat";18;2,08333333333333
"AI_pat";17;0,666666666666667
