"ctry_code";"techn_field_nr";"RCA_Gen";"RCA_AI";"Period"
"AD";"1";1,30447426863941;NA;"1989-1993"
"AL";"1";0;NA;"1989-1993"
"AM";"1";0;NA;"1989-1993"
"AN";"1";0;NA;"1989-1993"
"AR";"1";0,417431765964612;NA;"1989-1993"
"AT";"1";1,12300924716732;NA;"1989-1993"
"AU";"1";0,539991204714837;0;"1989-1993"
"AZ";"1";0,577094607324348;NA;"1989-1993"
"BE";"1";0,524119125792621;0;"1989-1993"
"BG";"1";0,82067895735761;0;"1989-1993"
"BR";"1";0,786180281126952;NA;"1989-1993"
"BY";"1";0,406589382433063;NA;"1989-1993"
"CA";"1";0,709415631997953;0;"1989-1993"
"CH";"1";0,827100880329184;0;"1989-1993"
"CN";"1";0,730160559267025;0;"1989-1993"
"CO";"1";0,44724832067637;NA;"1989-1993"
"CR";"1";3,91342280591823;NA;"1989-1993"
"CS";"1";1,15953268323503;NA;"1989-1993"
"CZ";"1";0,396798256620353;NA;"1989-1993"
"DD";"1";0,987169716808203;NA;"1989-1993"
"DE";"1";0,976348817989344;0,713068181818182;"1989-1993"
"DK";"1";0,480668899839442;0;"1989-1993"
"DZ";"1";0,504957781408804;NA;"1989-1993"
"EC";"1";0,745413867793949;NA;"1989-1993"
"EE";"1";0,349152964096794;NA;"1989-1993"
"EG";"1";0,680595270594476;NA;"1989-1993"
"ES";"1";0,70470109447849;0;"1989-1993"
"FI";"1";0,534976810918173;0;"1989-1993"
"FR";"1";0,955562292975935;2,57624633431085;"1989-1993"
"GA";"1";15,6536912236729;NA;"1989-1993"
"GB";"1";0,679552172743072;0;"1989-1993"
"GE";"1";0;NA;"1989-1993"
"GR";"1";0,508410484187668;NA;"1989-1993"
"HK";"1";2,02474726537077;NA;"1989-1993"
"HN";"1";15,6536912236729;NA;"1989-1993"
"HR";"1";1,51395188842092;NA;"1989-1993"
"HU";"1";0,677413959769924;NA;"1989-1993"
"ID";"1";0;NA;"1989-1993"
"IE";"1";0,68476339561124;0;"1989-1993"
"IL";"1";0,599668768270058;0;"1989-1993"
"IN";"1";0,811672878264523;NA;"1989-1993"
"IR";"1";1,20413009412869;NA;"1989-1993"
"IT";"1";0,628510616441706;0;"1989-1993"
"JA";"1";0;0;"1989-1993"
"JO";"1";3,91342280591823;NA;"1989-1993"
"JP";"1";1,0842213645962;1,13706188902892;"1989-1993"
"KG";"1";0;NA;"1989-1993"
"KR";"1";1,07391876528233;0;"1989-1993"
"KZ";"1";1,23581772818471;NA;"1989-1993"
"LI";"1";0,570377413008326;NA;"1989-1993"
"LT";"1";0,562829347368016;NA;"1989-1993"
"LU";"1";0,568430128233933;NA;"1989-1993"
"LV";"1";1,15525396484671;NA;"1989-1993"
"LY";"1";0;NA;"1989-1993"
"MA";"1";0,711531419257861;NA;"1989-1993"
"MC";"1";0;NA;"1989-1993"
"ML";"1";0;NA;"1989-1993"
"MN";"1";0;NA;"1989-1993"
"MT";"1";7,82684561183647;NA;"1989-1993"
"MU";"1";1,95671140295912;NA;"1989-1993"
"MW";"1";0;NA;"1989-1993"
"MX";"1";0,444660350383134;NA;"1989-1993"
"MY";"1";1,13159213665106;NA;"1989-1993"
"NL";"1";0,915637885088575;0;"1989-1993"
"NO";"1";0,600122533152768;NA;"1989-1993"
"NZ";"1";0,610124185489615;NA;"1989-1993"
"PA";"1";0,423072735774944;NA;"1989-1993"
"PE";"1";0;NA;"1989-1993"
"PH";"1";2,23624160338185;NA;"1989-1993"
"PL";"1";0,81766099466655;NA;"1989-1993"
"PR";"1";0,978355701479559;NA;"1989-1993"
"PT";"1";0,437865488774068;0;"1989-1993"
"PY";"1";15,6536912236729;NA;"1989-1993"
"RO";"1";0,963824967917569;0;"1989-1993"
